id,Organisations,Locations
654144,"['GangnamUnni', 'HealingPaper', 'Microsoft', 'TradeGecko', 'Alibaba', 'Iloom', 'Foursquare', 'Crunchbase', 'Quickbooks', 'SoftBank', 'Intuit']","['US', 'Singapore', 'Akerun', 'Asia', 'Vietnam', 'India', 'Yipin', 'Japan', 'Indonesia', 'China']"
654131,"['WeMall', 'Chearavanont', 'Shopee', 'Commerce', 'Reuters']","['Chilindo', 'Sea', 'Malaysia', 'Lazada', 'Alibaba', 'Thailand', 'China']"
654112,"['ESOP', 'Microsoft', 'AI', 'Gojek', 'Facebook', 'TikTok', 'WeWork', 'Google', 'GoPay']","['US', 'Singapore', 'AI', 'Asia', 'UK', 'Europe', 'YouTube', 'Israel', 'India', 'GoPay', 'Indonesia', 'China']"
651243,[],['Asia']
653612,"['Trump', 'Disney', 'app', 'Microsoft', 'Douyin', 'Google', 'Apple', 'ByteDance']","['US', 'Shanghai', 'Europe', 'India', 'China']"
653966,"['Facebook', 'digital', 'Bain']","['Singapore', 'Bain', 'Philippines', 'Malaysia', 'Vietnam', 'Thailand', 'Indonesia']"
654044,"['Trump', 'app', 'Microsoft', 'TikTok', 'Administration']","['US', 'India', 'China']"
653745,[],['roadmap']
653898,"['fintech', 'HardwareZone', 'Gojek', 'TradeGecko', 'MVCommerce', 'Bigo', 'Alibaba', 'JobStreet', 'Intuit']",['Singapore']
653948,"['Young', 'app', 'SaaS']","['Saurabh', 'Asia', 'India', 'Philippines', 'Thailand', 'Indonesia']"
653980,"['app', 'Microsoft', 'Reliance', 'Facebook', 'GoViet', 'Huya', 'ByteDance', 'Starbucks', 'Iflix', 'McDonald', 'GrabRewards']","['US', 'Russia', 'AI', 'Asia', 'Canada', 'Australia', 'India', 'Indonesia', 'Philippines', 'Japan', 'Thailand', 'Ukraine', 'China']"
653958,"['JPMorgan', 'app', 'Gojek', 'Facebook', 'Google', 'GoPay']","['Asia', 'Indonesia', 'GoPay']"
653997,"['Payfazz', 'Credibook']","['Asia', 'Indonesia']"
487442,[],"['Asia', 'China']"
653945,"['Byju', 'Osmo', 'app', 'WhiteHat']","['Mumbai', 'US', 'Edtech', 'Byju', 'Canada', 'UK', 'India', 'Australia']"
653696,"['Facebook', 'Privitar', 'Healthcare', 'Equifax', 'Tech', 'Deloitte']",['Asia']
653882,"['Leflair', 'WeWork']","['Airbnb', 'VC', 'Asia', 'Wirecard', 'Valley', 'Vietnam']"
653872,"['ESOP', 'fintech', 'Microsoft', 'Gojek', 'Facebook', 'TradeGecko', 'Ola', 'QuickBooks', 'AutoInvest', 'Shopee', 'Lazada', 'Alibaba', 'CTO', 'Intuit']","['US', 'Singapore', 'Russia', 'MakeMyTrip', 'Goibibo', 'Indonesia', 'China']"
653844,"['app', 'Gojek', 'GoSend', 'GoViet', 'GoFood']","['Singapore', 'Hanoi', 'Vietnam', 'GoBike', 'Thailand', 'Indonesia']"
653817,"['USD', 'fiat', 'Mastercard', 'TFS', 'DGDA', 'Citibank', 'app', 'USDT', 'Network', 'Toyota', 'Apple', 'Hasegawa', 'Fiat', 'Plasma', 'Group', 'AliPay', 'TrueMoney', 'PromptPay', 'Synqa', 'ETH', 'GrabRewards', 'SME', 'Facebook', 'CyberSource', 'CyberSouce', 'Visa', 'Starbucks', 'Ethereum', 'Lazada']","['US', 'Singapore', 'Asia', 'Adyen', 'UK', 'Synqa', 'Japan', 'BitPay', 'Thailand', 'Hasegawa', 'Omise']"
653801,"['Gojek', 'Tokopedia', 'Oyo', 'ThoughtWorks']","['Asia', 'India']"
653679,"['Nasdaq', 'AI']","['US', 'Singapore', 'AI', 'Asia', 'Calico', 'China']"
653732,"['Microsoft', 'State', 'Apple', 'SIM', 'TIS', 'ByteDance', 'Grab']","['US', 'Singapore', 'Shanghai', 'Byju', 'Korea', 'China']"
653721,"['SMB', 'CRM', 'Young', 'SMBs', 'Tech', 'Salesforce']","['Asia', 'Singapore', 'Pacific']"
653669,"['ESOP', 'Bukalapak', 'Tokopedia', 'LinkedIn', 'Twitter', 'Shopee', 'pioneer', 'Lazada', 'Adji', 'Putranto', 'LegalGo']","['Singapore', 'Asia', 'Tokopedia', 'Tech', 'Jakartan', 'Indonesia']"
653695,"['TradeGecko', 'QuickBooks', 'Intuit']","['Asia', 'US', 'Singapore']"
653684,"['fintech', 'GrabPay', 'GrabInvest', 'AutoInvest', 'PayLater', 'Grab']","['Singapore', 'Malaysia']"
527331,[],['Asia']
653378,"['USVP', 'Microsoft', 'LG', 'Facebook', 'Meritech', 'DFJ', 'Google']","['Capricorn', 'Yammer']"
653257,"['XAG', 'Taranis', 'OurCrowd', 'Finistere', 'iAngels', 'Salesforce']","['US', 'Russia', 'Myanmar', 'AI', 'Asia', 'Canada', 'Australia', 'Philippines', 'Indonesia', 'Thailand', 'Ukraine']"
653640,"['Traveloka', 'Apple', 'Microsoft', 'Facebook', 'Gojek', 'Alipay', 'Sendo', 'FYI', 'Alibaba', 'ByteDance', 'Nasdaq', 'EMQ']","['US', 'Singapore', 'Shanghai', 'Gojek', 'Tokopedia', 'Alipay', 'Sea', 'Sendo', 'India', 'Beijing', 'Malaysia', 'Vietnam', 'Indonesia', 'Grab', 'China']"
653639,"['Microsoft', 'Experian', 'Gojek', 'Toyota', 'SoftBank']","['Asia', 'Singapore', 'China']"
653594,"['Oyo', 'GudangAda', 'Nasdaq', 'CTrip', 'AutoNavi', 'EMQ', 'StashAway']","['Singapore', 'Ctrip', 'Intro', 'Thailand']"
653597,"['Airtel', 'Verizon', 'app', 'GSMA', 'UBS', 'Telco', 'SIM', 'Skyroam']","['US', 'Singapore', 'Airalo', 'Asia', 'Vietnam', 'India', 'Tech', 'SIM', 'Indonesia']"
653603,"['Trump', 'app', 'Microsoft', 'State', 'ByteDance']","['Singapore', 'US', 'Canada', 'Australia']"
653589,"['VC', 'Oyo', 'Bukalapak', 'Sorabel', 'GudangAda', 'Tokopedia', 'Stoqo']","['Gojek', 'China', 'Singapore', 'Philippines']"
653583,"['Traveloka', 'Microsoft', 'Google']","['VC', 'Thailand', 'London', 'Jakarta']"
653570,"['Baidu', 'Reuters', 'ByteDance', 'Nasdaq']","['US', 'Shanghai', 'Asia', 'Ctrip', 'Europe', 'Clearing', 'Beijing', 'China']"
653552,"['OnOnPay', 'fintech', 'AI', 'GudangAda', 'Gojek', 'Quantum', 'Twitter', 'Samsung', 'Huawei', 'Bioponics', 'Telio']","['US', 'Singapore', 'Japan', 'Shenzhen', 'Vietnam', 'Alipay', 'India', 'Alibaba', 'Thailand', 'Indonesia', 'China']"
487420,[],"['Asia', 'Indonesia']"
653353,"['app', 'fintech', 'Gojek', 'Alipay', 'Alibaba', 'ASEAN', 'Grab']","['Asia', 'Singapore', 'Alipay', 'Malaysia']"
653226,['LTV'],"['Singapore', 'Europe', 'Taiwan', 'Cambodia', 'Vietnam', 'Indonesia', 'China']"
653533,"['Sendo', 'Shopee']","['Hanoi', 'Singapore', 'Asia', 'Sendo', 'Lazada', 'Vietnam', 'Indonesia']"
653507,"['Facebook', 'Uber', 'ByteDance', 'Google']","['US', 'Singapore', 'Uber', 'Beijing', 'China']"
653516,"['FMCG', 'GudangAda']","['Asia', 'Indonesia']"
653490,"['Oyo', 'Facebook', 'Twitter', 'Google', 'StashAway']","['US', 'Singapore', 'Zilingo', 'Africa', 'India', 'Philippines', 'Malaysia', 'Thailand', 'Indonesia', 'China']"
653494,"['Wongnai', 'app']","['Nakornprathom', 'Samutprakran', 'PayPal', 'Line', 'Nonthaburi', 'Bangkok', 'Thailand']"
653100,['DanaRupiah'],"['Asia', 'Indonesia']"
653463,"['fintech', 'EU', 'AppWorks', 'EMQ', 'Tech']","['Singapore', 'Asia', 'UK', 'Europe', 'Taiwan', 'Australia', 'Americas', 'Japan', 'Africa', 'Indonesia', 'China']"
653451,"['Agarwal', 'VC', 'Oyo', 'OYO', 'SoftBank']",['Asia']
653437,"['OnOnPay', 'eFounders', 'Surge', 'OOPA', 'Telio', 'Captii', 'Sequoia', 'SBV', 'Ng', 'Bui']","['OnOnPay', 'Singapore', 'Asia', 'Vietnam', 'Tech', 'Telio']"
653398,"['Reuters', 'Musk', 'Electric', 'EV']","['US', 'Singapore', 'Shanghai', 'Asia', 'China']"
653356,"['Bukalapak', 'Tokopedia', 'Twitter', 'Didi', 'Baidu', 'Huawei']","['US', 'Asia', 'Ctrip', 'Vietnam', 'India', 'Malaysia', 'roadmap', 'Japan', 'Thailand', 'Indonesia', 'China']"
653313,"['fintech', 'EF', 'SaaS']","['Singapore', 'AI']"
653325,['app'],['Asia']
653317,"['PPE', 'CFO', 'app', 'Sorabel', 'Widlansky', 'SimilarWeb', 'Madu', 'CM', 'Ford']","['US', 'Zalora', 'Singapore', 'Asia', 'Berrybenka', 'Zilingo', 'Yuwono', 'Indonesia', 'China', 'Jakarta']"
653312,"['Sohu', 'Baidu', 'Sogou', 'Reuters', 'Nasdaq']","['US', 'Ctrip', 'China']"
653286,"['PUBG', 'app', 'ExxonMobil', 'Gojek', 'Facebook', 'RIL', 'Twitter', 'PlayerUnknown', 'Oway', 'SoftBank']","['US', 'Luckin', 'Shareit', 'Myanmar', 'Blockchain', 'India', 'Indonesia', 'China']"
653263,"['GrabProtect', 'app', 'CCCS']",['Asia']
653199,"['MedExpress', 'VC', 'app', 'Pickaroo', 'Megaworld', 'Shopee', 'GrabMart', 'Central']","['Singapore', 'Asia', 'Agile', 'Pickaroo', 'Philippines', 'Lazada', 'Mothercare', 'Michelin']"
653211,"['app', 'StashAway']","['US', 'Singapore', 'Asia', 'UAE', 'Malaysia', 'Thailand']"
653249,"['AutoNavi', 'Alibaba']","['Weibo', 'Beijing', 'China']"
653237,[],"['Vietnam', 'Thailand', 'Indonesia', 'Malaysia']"
653013,"['ThoughtSpot', 'MixPanel', 'Google']",['Asia']
653157,"['Bukalapak', 'FMCG', 'GudangAda']","['Singapore', 'Whatsapp', 'AirAsia', 'Asia', 'Zilingo', 'Alipay', 'Sampoerna', 'Indonesia', 'China']"
653161,"['IDR', 'app', 'fintech', 'Bukalapak', 'Gojek', 'Tokopedia', 'digital', 'Fintech', 'Digital', 'Widiyasari', 'KoinWorks', 'Sitepu', 'KoinGold']","['Asia', 'Tokopedia', 'Gojek', 'India', 'Bitcoin', 'GoPay', 'Indonesia', 'China', 'Jakarta']"
653117,"['UCar', 'UAA', 'fintech', 'Enron', 'AAA', 'Kuang', 'CMR', 'Starbucks', 'Borgward', 'Insufficient', 'Wirecard', 'Foton', 'Cavender', 'Nasdaq', 'Lenovo']","['US', 'Luckin', 'Asia', 'Pinduoduo', 'Beijing', 'Xiamen', 'Tech', 'China']"
653104,"['UCWeb', 'Charts', 'Apple', 'Waterdrop', 'Twitter', 'Samsung', 'Indonesians', 'Alibaba']","['Singapore', 'Vivo', 'Shanghai', 'Xiaomi', 'India', 'Japan', 'Indonesia', 'SMDV', 'China']"
653121,"['HMS', 'app', 'Gojek', 'UI', 'IGG', 'PayMaya', 'Huawei', 'Tech', 'IAP']","['Asia', 'Singapore', 'India', 'Malaysia']"
653114,"['Gojek', 'Amazon']","['Singapore', 'Shanghai']"
651733,"['FreshGora', 'Facebook', 'Unilever', 'Oway', 'Kumar', 'GrabMart', 'Myanmore']","['Yangon', 'Myanmar', 'Asia', 'Pakistan', 'Kumar', 'Tours']"
653089,"['Bukalapak', 'app', 'Gojek', 'Amazon', 'Shopee', 'CTO', 'FMCG']","['US', 'Singapore', 'AirAsia', 'Shanghai', 'Asia', 'India', 'Indonesia']"
653080,"['SpiceJet', 'Xpeng', 'Nvestor', 'Angel', 'Foursquare', 'Beenext', 'Mixpanel', 'Heytea']","['US', 'Singapore', 'AI', 'Xpeng', 'Israel', 'India', 'China']"
485312,[],"['Asia', 'Singapore']"
653032,"['DailySocial', 'Sorabel']","['Asia', 'Cambodia', 'Philippines', 'Vietnam', 'SMDV']"
653047,"['Reliance', 'Facebook', 'FlipKart', 'Twitter', 'Amazon', 'JioMart', 'Shopee', 'Insider', 'Redmart', 'FMCG']","['Singapore', 'Russia', 'AI', 'Asia', 'Pinduoduo', 'Simplilearn', 'Akulaku', 'Mars', 'Razorpay', 'Afterpay', 'India', 'Kredivo', 'Lazada', 'Australia', 'Indonesia', 'China']"
650871,"['Alibaba', 'Philips', 'Samsung', 'PriyoShop', 'Othoba', 'AjkerDeal']","['Asia', 'Bangladesh', 'Singapore']"
652950,"['PPE', 'AI']","['US', 'AI', 'Asia', 'Japan', 'China']"
653018,"['Obike', 'Facebook', 'WhatsApp', 'Amazon', 'Didi', 'Twitter', 'NTM', 'ByteDance', 'Digital']","['Singapore', 'Asia', 'Shenzhen', 'Melbourne', 'Seoul', 'Delhi', 'India', 'Japan', 'Mobike', 'Tokyo', 'China']"
652832,"['app', 'Ng']","['Asia', 'TikTok', 'Malaysia', 'Vietnam', 'Thailand', 'Indonesia']"
652749,"['Pinterest', 'Tech']","['Asia', 'Tech', 'India']"
652986,"['app', 'NASDAQ', 'Nielsen', 'Shopee', 'GMV', 'Lazada', 'Redmart', 'FMCG']","['Singapore', 'Pinduoduo', 'Vietnam', 'Nielsen', 'Malaysia', 'Lazada', 'Alibaba', 'Indonesia', 'China']"
652659,"['Microsoft', 'Micron', 'Visa', 'Intel', 'Amazon', 'Samsung', 'Shopee', 'IBM']","['Singapore', 'Grab']"
652714,[],"['US', 'Singapore', 'London', 'AI', 'Asia', 'Amsterdam', 'Manila', 'Europe', 'Bangkok', 'Paris', 'West', 'Jakarta']"
652924,"['EBITDA', 'app', 'Goplay', 'Vodacom', 'GudangAda', 'Gojek', 'Facebook', 'EV', 'Amazon', 'Twitter', 'CTO']","['Singapore', 'AirAsia', 'Asia', 'Xpeng', 'BigPay', 'Iflix', 'China']"
652704,"['Android', 'app']","['Asia', 'eHDW', 'Indonesia']"
652880,['GEN'],"['Singapore', 'Shanghai', 'Bangalore', 'Shenzhen', 'Seoul', 'Delhi', 'Sydney', 'India', 'Beijing', 'Tokyo', 'China', 'Hangzhou']"
652828,"['MAS', 'forex']","['US', 'Singapore', 'London', 'Asia', 'Brexit', 'Tokyo', 'UK', 'SG', 'Malaysia', 'Philippines', 'Thailand', 'Indonesia']"
652843,"['AppWorks', 'Bukalapak']","['Asia', 'Tech']"
652885,"['Gojek', 'Google', 'RedDoorz', 'Facebook']","['Singapore', 'Bukalapak', 'AirAsia', 'Tokopedia', 'India', 'Philippines', 'Malaysia', 'Indonesia']"
652876,"['Singlife', 'GCash', 'Visa', 'Digital', 'EON']","['US', 'Singapore', 'Asia', 'Philippines', 'Japan']"
652545,"['uCare', 'CTO', 'AlgoBox']","['Asia', 'Singapore', 'AI']"
652800,"['GoMechanic', 'Facebook', 'Intel', 'Amazon', 'Twitter', 'Nokia', 'Ericsson', 'KKR', 'Google', 'Huawei']","['US', 'Singapore', 'Britain', 'Shanghai', 'Mubadala', 'India', 'Zomato', 'China']"
652631,"['EV', 'Xpeng', 'Twitter', 'Didi', 'HSBC', 'Xiaomi', 'Aspex', 'ByteDance', 'Nio', 'SoftBank']","['US', 'Foxconn', 'Zhaoqing', 'Shanghai', 'Guangzhou', 'Asia', 'Xpeng', 'Coatue', 'Beijing', 'Weibo', 'Alibaba', 'China']"
652723,"['Dahmakan', 'Ourfood', 'Ourfarm', 'USD', 'BigPay', 'Mastercard', 'Reuters', 'Foodpanda', 'EBITDA', 'fintech', 'app', 'Gojek', 'digital', 'Google', 'WTTC', 'Ourshop', 'Teleport', 'GrabFood', 'GrabPay', 'Young', 'GrabMerchant', 'GrabMart', 'ASEAN']","['Singapore', 'Santan', 'BigPay', 'Airbnb', 'Sarawak', 'India', 'Tech', 'Indonesia', 'Axiata', 'AirAsia', 'Asia', 'Teleport', 'Dubai', 'Philippines', 'Thailand', 'Auckland', 'Selangor', 'GrabFood', 'London', 'UK', 'Malaysia', 'Lazada', 'Alibaba']"
652722,"['Alibaba', 'Reuters', 'Alipay']","['Ant', 'KrAsia']"
652712,"['Rault', 'Microsoft', 'Gojek', 'OneApp', 'Amazon', 'CTO']","['Singapore', 'India']"
527324,[],['Asia']
652665,"['Sendo', 'Shopee', 'JD']","['VC', 'Singapore', 'Asia', 'India', 'Vietnam', 'Indonesia', 'China']"
652691,"['Shopee', 'app', 'AI', 'Booyah']","['Asia', 'Sea', 'Garena']"
652485,"['Airtel', 'Reliance', 'Facebook', 'Qualcomm', 'WhatsApp', 'Intel', 'Amazon', 'JioMart', 'KKR', 'Google']","['Mubadala', 'Jio', 'India', 'Qualcomm']"
652655,"['Dettol', 'Mitra', 'Bukalapak', 'Intel', 'Twitter', 'Alibaba', 'Pringles', 'SoftBank', 'FMCG']","['Singapore', 'UK', 'India', 'Thailand', 'Indonesia']"
651487,"['Facebook', 'Oracle', 'Microsoft', 'Gartner']",[]
652633,"['Skype', 'SoftBank', 'Google']","['India', 'Qualcomm', 'Intro']"
652565,"['Bukalapak', 'MSME', 'iPrice', 'Unilever', 'CLSA', 'Gamble', 'Colgate', 'Shopee', 'Lazada', 'FMCG']","['Bukalapak', 'Asia', 'Tokopedia', 'Sampoerna', 'Ovaltine', 'Indonesia', 'Jakarta']"
652427,"['Cheers', 'cannabis', 'marijuana', 'Cannabis']","['Asia', 'marijuana', 'West', 'US']"
652612,"['Cannabis', 'Skype', 'Sendo', 'Google', 'Shopee']","['Asia', 'India', 'Vietnam', 'Indonesia', 'Annus', 'China']"
612934,[],"['Asia', 'Japan']"
652603,"['GooglePay', 'Walmart', 'AI', 'Cannabis', 'SaaS', 'Facebook', 'GoDutch', 'Mathematics', 'JioMart', 'KKR', 'Flipkart', 'Xiaomi', 'Google', 'Freshdesk', 'Paytm', 'Hooq']","['Unacademy', 'US', 'Singapore', 'Asia', 'Mubadala', 'Flint', 'Shagrir', 'Coupang', 'Pinch', 'India', 'Vietnam', 'Indonesia']"
639152,[],"['Asia', 'India']"
652576,"['Softbank', 'Twitter', 'Sendo', 'Shopee', 'Lazada', 'SoftBank']","['Asia', 'India', 'Lazada', 'Vietnam', 'China']"
652495,"['Sony', 'VC', 'IFC', 'eBay', 'Facebook', 'GudangAda', 'Skype', 'Twitter', 'KKR', 'Alibaba', 'Oculus']","['Airbnb', 'Wavemaker', 'Singapore', 'Asia', 'Jio', 'India', 'Novade', 'Japan', 'Annus', 'China']"
652524,"['Eagle', 'Oyo', 'Microsoft', 'Apple', 'Tokopedia', 'Uber', 'Alibaba', 'Mac', 'PIF', 'WeWork', 'Paytm', 'Sharp', 'Forbes', 'ByteDance', 'SoftBank']","['US', 'Foxconn', 'UK', 'Qualcomm', 'Mubadala', 'India', 'China']"
652518,"['app', 'Ng', 'SkillsFuture', 'OpenNodes', 'Indorse', 'Google', 'Shopee', 'Foodpanda', 'Python']","['Asia', 'Sea', 'Singapore']"
652451,"['app', 'iPrice', 'Facebook', 'VNDirect', 'Lotte', 'Ecommerce', 'United', 'Amazon', 'Sendo', 'Shopee', 'ASEAN', 'Reuters']","['Singapore', 'Hanoi', 'Garena', 'Asia', 'Alibaba', 'India', 'Sendo', 'Malaysia', 'Taobao', 'Lazada', 'Vietnam', 'Thailand', 'Indonesia', 'China']"
652426,"['Facebook', 'RIL', 'Qualcomm', 'Intel', 'KKR', 'Google', 'BP']","['Kingdom', 'Jio', 'India', 'California']"
652392,"['Gojek', 'HBO', 'Twitter', 'GoPlay', 'ByteDance']","['Asia', 'Japan', 'Thailand', 'India']"
652358,"['CTO', 'app', 'SRM']","['Asia', 'Singapore']"
652417,"['VC', 'Wavecell', 'IFC', 'GudangAda', 'Gojek', 'Moka', 'Naspers', 'WTF']","['Wavemaker', 'Singapore', 'Temasek', 'Novade']"
652330,"['VC', 'eBay', 'Coda', 'LinkedIn', 'Skype', 'RedMart', 'SEA', 'Exnetwork']","['AI', 'Asia', 'Skype', 'Tech', 'Toivo', 'Africa', 'Annus']"
652379,"['Salbiyah', 'Anwari', 'GrabFood', 'app', 'Gojek', 'Facebook', 'Tempo', 'GrabDefence', 'WhatsApp', 'Vaksincom', 'Instagram']","['KrAsia', 'Indonesia', 'GoPay', 'AI']"
652290,"['cannabis', 'Microsoft', 'Cannabis', 'Facebook', 'Twitter', 'Google', 'SoftBank']","['Singapore', 'Thailand', 'Asia', 'India', 'Australia', 'China']"
652223,"['Disney', 'Time', 'Gojek', 'HBO', 'Iflix', 'GoPlay', 'Hooq', 'Apple']","['US', 'China', 'Western']"
652259,"['Canalys', 'Vivo', 'IDC', 'Xiaomi', 'Samsung', 'Flipkart', 'Counterpoint', 'Huawei']","['Vivo', 'Oppo', 'Asia', 'India', 'Philippines', 'Indonesia', 'China']"
652252,['Nasdaq'],['China']
651780,"['Facebook', 'Amazon', 'KKR', 'Google', 'Vodafone']","['US', 'Singapore', 'Asia', 'Jio', 'Byju', 'India', 'Japan', 'China']"
652206,['Laboratik'],"['Singapore', 'Zilingo', 'Indonesia', 'Japan', 'Tokyo']"
652237,"['Facebook', 'Qualcomm', 'RIL', 'Intel', 'KKR', 'Google']","['Alphabet', 'India']"
652213,"['app', 'TiinTiin', 'eBay', 'Alibaba', 'Carsome', 'iPhone', 'WeWork', 'BukuWarung', 'Apple', 'Reuters', 'SoftBank', 'Ovo']","['Carro', 'Ucommune', 'Singapore', 'Leyou', 'India', 'Malaysia', 'Zomato', 'Indonesia', 'China']"
651898,"['iPhone', 'McAfee', 'Paytm']",[]
611394,[],"['Asia', 'China']"
652225,"['app', 'GoGoVan', 'Hooq', 'Digital', 'SoftBank']","['US', 'Singapore', 'Braze', 'Asia', 'India', 'Coupang', 'Qualee', 'Indonesia']"
651335,[],"['Myanmar', 'Asia', 'Malaysia', 'Vietnam', 'Indonesia']"
652182,"['Facebook', 'KKR', 'Qualcomm']","['US', 'India', 'AI', 'Qualcomm']"
652018,"['cannabis', 'Chopaka', 'CannAcubed', 'Craft', 'THC', 'AeroFarms', 'EDB', 'CBD', 'marijuana', 'Cannatek', 'BMW']","['Singapore', 'Australia', 'Chopaka', 'Expara', 'Sibunruang', 'India', 'Tech', 'China', 'flak', 'Asia', 'Davies', 'Philippines', 'Japan', 'Thailand', 'US', 'Germany', 'Yunnan', 'Canada', 'UK', 'Europe', 'Bangkok', 'Malaysia']"
651713,"['Cheers', 'Jumei', 'TAM']",['China']
651398,"['Payfazz', 'Vivo', 'Shopee']","['Vivo', 'Oppo', 'Asia', 'Pinduoduo', 'Vietnam', 'Indonesia', 'China']"
639149,[],"['Asia', 'China']"
652001,"['Leflair', 'Partech', 'app', 'BukuWarung']","['Unacademy', 'Singapore', 'Asia', 'Japan', 'India', 'Indonesia', 'Vietnam', 'EDBI', 'China']"
651891,"['Quidd', 'nWay', 'AI']","['Asia', 'Gamee', 'Australia']"
651973,"['Oyo', 'app', 'Twitter', 'Transcelestial', 'Google', 'Hooq', 'GMV', 'EDBI']","['Singapore', 'Unicorns', 'Asia', 'Zilingo', 'India', 'Coupang', 'Malaysia', 'Philippines', 'Vietnam', 'Thailand', 'Indonesia', 'China']"
651908,"['Disney', 'app', 'State', 'TikTok', 'ByteDance']","['US', 'Singapore', 'London', 'Asia', 'Dublin', 'India', 'China']"
651837,"['Netflix', 'BlackRock', 'Singtel', 'Amazon', 'Hooq', 'SoftBank']","['US', 'Singapore', 'Asia', 'India', 'Coupang', 'Philippines', 'Malaysia', 'Thailand', 'Indonesia']"
651803,"['Citibank', 'PPE', 'fintech', 'SaaS', 'Narayanan', 'GMV', 'FMCG']","['Zalora', 'Singapore', 'SaaS', 'nCinga', 'Makro', 'Cambodia', 'MaaS', 'Tokopedia', 'Zilingo', 'India', 'Tech', 'Indonesia', 'South', 'Asia', 'Akulaku', 'Vietnam', 'Thailand', 'Jakarta', 'Bangkok', 'Lazada']"
651527,"['Aromatec', 'FO']","['Asia', 'Singapore']"
651753,"['ABC', 'Oyo', 'Facebook', 'BlueCity', 'Twitter', 'Paytm', 'UI', 'UX', 'Nasdaq', 'UXMagazine']","['Asia', 'Singapore', 'Indonesia', 'China']"
651693,[],"['Beijing', 'KrAsia']"
651653,"['app', 'Facebook', 'Leflair', 'Payfazz', 'Twitter', 'Amazon', 'Google', 'Apple']","['Asia', 'Vietnam', 'India', 'Indonesia']"
651670,"['GoGoBusiness', 'GoGoVan']","['Singapore', 'Asia', 'Taiwan', 'India', 'Vietnam', 'China']"
651498,"['Carro', 'TiinTiin', 'Carsome', 'LivingSocial', 'SoftBank']","['Singapore', 'Indonesia', 'Malaysia']"
651469,['Partech'],"['Earth', 'EDBI', 'Singapore', 'Asia', 'Europe', 'Africa', 'India', 'Malaysia', 'Philippines', 'Japan', 'Australia', 'Indonesia']"
651596,"['Hotels', 'Oyo', 'app', 'Ongko', 'hotels', 'Bramantyo']","['US', 'India', 'Malaysia', 'Tech', 'Indonesia']"
651221,"['fintech', 'Microsoft', 'ETF', 'Cross', 'Mastercard', 'NFS', 'PictureWealth']","['Asia', 'Australia', 'Pettit']"
651459,['GudangAda'],"['Singapore', 'Asia', 'Tech', 'Indonesia', 'China']"
651528,"['app', 'BukuWarung', 'Neon', 'Chauhan', 'IndiaMart']","['Asia', 'Brazil', 'Africa', 'Indonesia']"
651579,"['Oyo', 'PolicyPal', 'Facebook', 'Sociolla', 'Twitter', 'CapBridge', 'GMV', 'Digital']","['US', 'Slack', 'AI', 'Asia', 'India', 'Malaysia', 'Japan', 'China']"
651533,"['Gautier', 'Leflair', 'Facebook', 'Muachung', 'Hotdeal', 'Vingroup', 'Beyeu', 'AOV', 'Google', 'DHL', 'Nike']","['US', 'Lingo', 'Singapore', 'Asia', 'Deca', 'Europe', 'Paris', 'Sendo', 'Philippines', 'Lazada', 'Vietnam', 'China', 'flak']"
649193,"['HTML', 'app', 'Microsoft', 'SauceLabs', 'UIlicious', 'UI', 'Apple', 'BrowserStack']","['Firefox', 'Singapore', 'Chrome']"
611393,[],"['Asia', 'Singapore']"
651490,"['Disney', 'app', 'Douyin', 'Facebook', 'TikTok', 'Google', 'Reuters', 'ByteDance']","['US', 'India', 'China']"
651463,"['Gojek', 'Tokopedia', 'Oyo']","['VC', 'India']"
644490,[],['Ooomf']
651325,"['AI', 'SenseTime', 'NextBillion', 'Freshworks', 'Cassandra', 'ByteDance']","['US', 'Singapore', 'AI', 'Europe', 'India', 'Alibaba', 'Indonesia', 'China']"
651439,"['Facebook', 'Popsical', 'Twitter', 'Apple', 'BillDesk', 'ByteDance']","['Singapore', 'Zalora', 'AirAsia', 'India', 'Malaysia', 'Philippines', 'Vietnam', 'Zomato', 'Indonesia', 'China']"
651332,['Airlift'],"['Asia', 'US', 'Pakistan']"
651208,"['app', 'Enboarder', 'HROnboard', 'StaffAny', 'Apple']","['US', 'Singapore', 'AI', 'Asia', 'Qualee', 'Bahasa', 'Japan', 'Hindi', 'Australia']"
651402,"['CTO', 'Popsical', 'Intel']","['Asia', 'Pinduoduo', 'Vietnam', 'Braze']"
651353,"['Time', 'Chua', 'EngageRocket', 'AsiaKredit', 'BPJS', 'Fujitsu', 'Slack', 'GoGoVan', 'Snapask', 'Edtech', 'Geniebook', 'Laboratik', 'Miura', 'Shiseido', 'WFH', 'Microsoft', 'Teams', 'Hitachi', 'PropertyGuru', 'CloudStaff']","['US', 'Singapore', 'Starhub', 'Chope', 'Asia', 'Tokopedia', 'Batam', 'Japan', 'Nongsa', 'Taiwan', 'Ziaudeen', 'Philippines', 'Indonesia', 'Vietnam', 'Australia', 'Tokyo', 'Tech']"
651340,"['Sociolla', 'Rasjid', 'Istyle', 'SOCO']","['Asia', 'Singapore', 'Indonesia', 'Lilla']"
651352,"['fintech', 'PolicyPal', 'AMTD', 'Xiaomi', 'CapBridge', 'MAS', 'Digital']","['China', 'Singapore', 'Malaysia']"
